timestamp,soil_moisture,temperature,humidity,wind_speed,ec_salinity,soil_ph,et0,moisture_delta_next_24h,available_n,available_p,available_k,mean_temperature_window,humidity_duration_hours,temperature_range,disease_label
2025-12-25 16:23:46.079669,41.19971369742417,28.47699907107863,57.98566861827336,2.379056627131286,1.9037109159849679,6.524545209449339,2.0714715518892373,5.912441091302634,114.12133293033199,68.14540060474319,94.92388658745642,29.624685675440833,4.700581205201988,5.267250454814136,0
2025-12-25 16:32:24.479669,53.83593903262785,24.03214989180171,83.57933569595971,2.4956532493905543,1.033260837924674,6.785403894814714,0.5,-0.4,117.07745617060499,67.21752717446978,104.73653517123476,28.230787167534487,0.5829827707716098,9.519155304471488,0
2025-12-25 16:41:02.879669,49.77477763064802,29.53381976670485,47.982864873287916,8.730309737769744,4.943881005818874,6.520781040898637,1.3128853903857363,18.143668489037502,114.44740895383231,69.13502412380868,54.936314742523365,30.395394039200486,5.83898938757859,9.982485698895804,0
2025-12-25 16:49:41.279669,54.46754759088031,35.66120899485618,66.96811278747965,24.50848489422666,0.340282330651855,5.971938765912127,2.4397236757055394,-1.9517789405644317,90.08810198658331,64.43472065960697,137.5605702246052,33.98456829731626,5.8217155792212605,6.469872729040191,0
2025-12-25 16:58:19.679669,51.892075242759226,23.360926376936646,66.40057684335429,7.52503092559702,1.103107260344445,6.844170674332918,0.5,18.766567755752085,100.87479785579477,59.35304064283812,102.02008382248972,25.06007985023479,1.7635448829266829,8.71524283524959,0
2025-12-25 17:06:58.079669,68.71134481767604,23.361041301355737,79.13459091670265,18.654111871073805,1.2065113152110047,6.010134579689937,0.5,-0.4,100.65246538832874,77.45819087771011,112.43932908678457,25.548433091183334,0.20515307121414272,11.71670983867483,0
2025-12-25 17:15:36.479669,23.637922029875867,36.05448970855174,28.793537976087737,7.790814699484953,0.9140194553819353,6.928040878479758,2.798698272925187,-2.2389586183401495,118.37858058862194,55.29315383662297,124.6787648182267,34.5499226116717,4.48129048019319,11.985342156598033,0
2025-12-25 17:24:14.879669,44.189553831271986,30.37204310407036,28.839710722217994,22.616288468969216,1.2225579879399728,8.81251063058504,1.5463513689741488,-1.2370810951793192,34.673795810376504,32.51795911023118,99.3540946483899,28.65214204241488,1.1469538637181793,12.787240595650754,0
2025-12-25 17:32:53.279669,49.28042361773921,21.713679298455336,48.18395566661958,11.612314891132263,0.695171789341515,7.160162442321222,1.5183947892994003,11.665321617915136,95.41551362646204,72.7823534145042,97.84723959128327,24.93913619166401,4.400222273338085,10.733525593180655,0
2025-12-25 17:41:31.679669,45.00360850889471,28.79792030510175,55.28608322623868,10.401242726470969,3.447536938292991,6.31132193419287,1.517176517068752,-1.2137412136550016,89.08083446158867,75.44979813602973,72.67010212960899,26.637916484453193,2.0097470472968606,7.936184458841241,0
2025-12-25 17:50:10.079669,56.58341945503767,21.756076150312765,59.40861240849992,17.433157699679292,0.48475939203848406,6.755564471419204,0.5,-0.4,86.00619063876098,70.50515916028779,126.2018371882532,25.261949133083405,2.236758681321586,5.122902055667051,0
2025-12-25 17:58:48.479669,44.70770009623903,21.739891725008203,40.92895761928719,11.512248088128018,0.6435489420585645,6.180158963188743,0.5,-0.4,111.29624888376152,79.4264222947784,107.49350073391925,22.864288007525104,3.6056027933418555,11.059678374867119,0
2025-12-25 18:07:26.879669,34.5100456571064,26.69373590096224,26.806955184328668,13.50450991770332,0.7137518623122572,6.3161711755085035,1.452576742465092,-1.1620613939720736,102.71003702070162,74.29029178464025,120.25000629161792,29.26234616555595,0.983380060417308,10.631020364096155,0
2025-12-25 18:16:05.279669,67.49038743017381,11.607038287395415,91.55554714341338,8.604069542923675,0.48582412253159113,6.388276495128742,0.5,-0.4,104.19581200975652,80.43814296709628,104.11885735148019,13.634414396982832,18.30947926545775,11.338172247636482,0
2025-12-25 18:24:43.679669,52.829050491433485,12.92557517240877,47.70930672708842,10.920659215774686,0.9502396501185884,6.975280071498235,0.5,-0.4,105.8400974621359,76.76794799030336,103.27624442032099,15.01791134546461,0.2601859305392542,14.307328014454704,0
2025-12-25 18:33:22.079669,54.834050270949355,21.06398729531319,80.0627886878955,2.7282651703302974,2.8801538956980366,7.406791652683544,0.5,-0.4,91.82262446798713,78.94283212547333,75.87371224267856,18.773713469589907,5.6869614346654025,7.377981716584012,0
2025-12-25 18:42:00.479669,45.85708440254979,17.910182157659033,41.42642478296186,20.164753614770206,0.3504944100200422,8.609208163007796,1.2575998954206702,9.42662952980719,44.42716153352027,14.281851539351841,113.35058767164027,19.3582424504031,1.7914424583669262,12.065337868927395,0
2025-12-25 18:50:38.879669,46.40689989347469,27.199731328166916,56.073260258210354,20.6243946469163,1.8226560199127797,7.1484496013079974,1.8165566867845113,-1.4532453494276092,97.43836987871573,66.95473038592881,84.0649905659754,29.738565685877443,3.9986999626917425,7.003624089031656,0
2025-12-25 18:59:17.279669,38.61796389929073,18.643831471351525,36.07040191163847,6.497398217116697,1.3166166546942781,5.40315650094685,1.2263009943675272,-0.9810407954940218,77.92756182638645,15.128732100659954,96.89678705880401,18.163738900274033,5.987856706568763,12.858671699560222,0
2025-12-25 19:07:55.679669,55.35081575839832,15.11387409065296,87.03725609895695,8.008103682217657,2.248012658666578,5.219050430920424,0.5,27.649204384503903,71.53653351635187,15.027698413703144,66.60711941342323,11.13773470953657,1.421865370176815,5.3067691508664225,0
2025-12-25 19:16:34.079669,46.188310108426364,35.25954138245088,46.34211214425913,27.586646158071023,1.1999423473536082,6.4328621118686025,3.285044426034423,-2.6280355408275384,109.06030807315041,74.60230386363477,108.9305238158492,32.63742860643188,2.851192808659012,7.6897317494146575,0
2025-12-25 19:25:12.479669,36.28893749818748,23.41956589659425,32.8918892107097,6.65102437279315,2.657548229427432,7.500426988119408,1.9674174750116653,-1.5739339800093324,70.67449703079444,14.002449564964685,80.49804987925253,20.26579382533543,0.1410131545130786,7.578549524744769,0
2025-12-25 19:33:50.879669,57.14872224289156,25.472697432815465,82.4136315433602,14.53637770733822,1.17306691159827,6.292045951729491,0.5,7.5852423833119005,88.53940531458808,69.94998631986115,113.90205513986177,24.706791377216405,1.2884839375208526,13.488073828931848,0
2025-12-25 19:42:29.279669,42.577552015773456,15.026762696505802,47.2914953535917,9.900120600674216,0.2628400730697406,6.307544823232186,0.6423032427128281,-0.5138425941702626,99.9972588887963,75.01664176187096,115.16200639455752,12.227589159977924,0.8320090550450041,10.47669850630039,0
2025-12-25 19:51:07.679669,66.03802857558799,21.18932092832372,79.50662163893844,2.006099260013776,1.415207775467612,7.399887717200993,0.5,-0.4,85.02210206973186,54.676443165012756,80.78840406147182,19.93345258692446,4.525010999931804,9.133980575769515,0
2025-12-25 19:59:46.079669,48.221746096411266,25.77645812796906,57.36110173583289,11.949937702653388,2.2891673282150022,6.473232521704763,0.9853118767770029,-0.7882495014216024,107.22867640775922,78.45386475546431,88.85253477115373,29.825633458101926,4.153655347790849,7.443377278367249,0
2025-12-25 20:08:24.479669,50.18763356905497,16.94304495804388,26.068601278913217,19.835465165712908,0.22134014542542702,7.534410196504254,2.169663148059572,-1.7357305184476577,76.61471630296933,36.35996849329983,110.05768731927395,18.629009949875485,2.9330905784261834,8.227988982841566,0
2025-12-25 20:17:02.879669,66.86981109135385,27.629886128419702,82.87564817370752,7.206807260188555,1.9149422326152619,4.995181083471719,0.5,-0.4,52.67908210123749,7.677084545865277,101.96631880364917,28.865028229056044,0.010517186654730226,12.21462987250382,0
2025-12-25 20:25:41.279669,41.803106262027455,20.795529170568365,44.64997181427235,2.872431679282344,1.0210737722158414,6.9767028452633255,0.5,10.662550065050533,101.09305568937259,81.83733750823009,102.56668599758038,23.062866047218748,1.234568472984816,13.502260403892874,0
2025-12-25 20:34:19.679669,49.51844648170965,22.95814375144706,63.837717747979354,15.424085454243532,1.0603339198799442,4.723775904999494,0.5081282066162371,-0.4065025652929897,63.069621822165374,16.81283190957767,124.24699390626671,20.387236726352292,4.058480154737597,5.9198373417384325,0
2025-12-25 20:42:58.079669,57.267697155624546,20.788053714394223,60.17217445132918,2.1041258030466152,0.9322223804197783,6.766643333216849,0.5,-0.4,102.08283267386139,62.91591347453262,97.07493145972165,18.902298726808663,0.08016269994357761,5.145134649924319,0
2025-12-25 20:51:36.479669,34.99521321047311,37.965947291562564,39.642295053059165,2.24897197631303,1.455257345858893,7.400652909765959,2.420031354942273,-1.9360250839538187,68.96554966334878,76.62196202658758,100.63389241315379,38.17249455329604,3.4961124960283594,10.490732881513594,0
2025-12-25 21:00:14.879669,58.005242283154324,24.905519426834463,79.18718918246242,28.526405899237286,2.549401196709695,4.871846439052993,0.8066136042773435,23.950503379822873,58.23895913118209,30.517188647303207,87.74514856491379,23.571006077650644,0.9657236976926125,13.376795875136272,0
2025-12-25 21:08:53.279669,61.59853272582961,17.5960234973087,82.11219298780743,17.76784170189205,0.7319252324524159,4.204761509368388,0.5,-0.4,11.701360984609288,11.775214091247662,105.71798522507531,16.852635138021547,3.4920642441831338,5.22743005545223,0
2025-12-25 21:17:31.679669,30.36870617400485,30.757814384722323,40.70694812392421,9.012147719971114,2.0357574644678214,7.350998197060661,2.490362211979524,-1.9922897695836193,84.72411722897415,61.46958207393929,76.13365677814768,31.999454249968874,4.745415448171904,10.785977932798971,0
2025-12-25 21:26:10.079669,58.13754971258415,16.454094450202845,54.654169485195844,12.221935955883833,0.5383753187536807,6.949412886141301,1.3442616873705486,-1.075409349896439,75.5132574214176,52.12307903564983,109.92210859142207,18.34132165489552,5.245403518488619,13.14677049217705,0
2025-12-25 21:34:48.479669,47.41288204552454,26.462045165033288,53.59876806609667,3.784199395618559,1.9741152863093736,5.401446174419232,0.9297553003329277,-0.7438042402663423,72.17554902203662,13.842394397726931,72.19879586345363,27.535206201886396,2.5944584752487105,6.1342476551308955,0
2025-12-25 21:43:26.879669,51.10727646844136,11.28230913284157,58.22854700203818,9.79143962016165,2.0248325974430044,6.744358417972016,0.5,-0.4,103.79236971825895,71.30597314440688,82.6429519428667,13.580839321826193,3.620635621128477,8.619692305057997,0
2025-12-25 21:52:05.279669,62.14347538786977,15.702697657710987,56.70205252834989,3.169583591238534,2.3355896867432278,5.9585614357881145,0.5,-0.4,90.83878794377816,84.51405263920597,83.18497548937773,10.378558998906854,3.19915066180753,6.007887173201864,0
2025-12-25 22:00:43.679669,44.85838079629168,26.378028651083866,54.37267631982418,3.0756350385684255,1.5129908564891452,6.320853522472533,0.5,-0.4,110.77664493696483,84.88401110058241,107.31354502740889,30.41034597236163,3.2396514589545564,5.382741834203707,0
2025-12-25 22:09:22.079669,43.45043510089518,30.169266059967875,56.913992088396036,15.964982797907945,2.313317117864947,6.231662610059214,1.5557009108790196,-1.2445607287032159,100.60333700954493,64.69506528164544,88.09640409985006,31.803021471466238,2.317086008663387,9.940692892815406,0
2025-12-25 22:18:00.479669,45.784470041672776,26.199577968329795,75.46167737136659,5.880453482046526,0.4542625044390003,5.169279877158474,0.7055077020949585,11.52990935736254,56.23172549641923,21.461052146893373,109.14563305685243,25.486733705399796,4.735166001743531,11.647937168063844,0
2025-12-25 22:26:38.879669,53.776512369100494,24.190462023282315,58.82180505715441,5.11626995358509,2.9998659370969074,7.401095688077111,1.0024088378072162,-0.801927070245773,92.49708548512206,60.79267911670795,70.34575502789014,21.237200441721235,2.029273411814888,14.22454345494236,0
2025-12-25 22:35:17.279669,60.13124853664412,22.892274130874977,87.04988872739361,11.37725404212019,1.3649489298301947,5.4409336414264935,0.5,-0.4,84.83090913756237,15.583490902895551,94.01666866077906,22.5410604436847,3.5531687740579025,8.085632171690579,0
2025-12-25 22:43:55.679669,42.43218748633871,14.650346067428009,43.99440144977413,4.944772154204552,3.542579833675938,6.59265430863071,0.8728313099950864,-0.6982650479960691,112.54763491949012,68.96032913901752,76.05716978385695,13.05687238283822,2.7335796348979677,7.605455637052754,0
2025-12-25 22:52:34.079669,58.44293245076851,19.96109054123704,73.15114591758646,7.051680892072126,1.1525476269524266,7.15205714932351,0.7954521998709236,17.14272488349558,98.08155067752415,62.99092972464345,87.86591139927141,22.38305554502066,2.0583266983408053,11.229465649816845,0
2025-12-25 23:01:12.479669,55.27502512603311,21.775528603281487,55.917013074036184,25.808966407031356,1.0213117319138731,5.6699236356085825,0.8945235917425746,10.327696736736243,90.50181622106433,69.03730110257754,96.211613047929,23.13401699082954,2.1914769477197282,14.472520571375805,0
2025-12-25 23:09:50.879669,46.94203092487173,32.399855583532414,51.93762499046691,2.231090270512785,0.6692433723689144,6.2251259445040885,1.3254155495083844,21.4632045151145,88.40547325901484,76.74492969633074,95.06698177580539,31.109146821622893,2.5998641641904117,6.857188043847579,0
2025-12-25 23:18:29.279669,57.48732305113212,27.40532802697923,64.38811609772821,23.092423297537646,1.4777073174545792,5.991237135318237,1.598181665623826,-1.2785453324990608,102.54221630527691,78.77111507750621,103.69075056662628,24.604782930090693,2.446737293660685,6.18649705791892,0
2025-12-25 23:27:07.679669,56.173815174179,12.658718912460863,67.58265143131115,40.0,1.7293969125094844,8.224493867354237,0.5053042960995682,-0.4042434368796546,50.17625784597975,18.840387161611797,109.20159792472211,12.163383788696002,4.252614617040009,13.432962709661235,0
